Frame,Timestamp,Event
6052,1744588350.9235375,End Get Vehicle Position (on record.py Side)
6050,1744588350.9077523,Start of Saving Image: frame_6050.png
6050,1744588350.924696,End of Saving Image: frame_6050.png
6052,1744588350.9136066,Start of Frame 6052
6052,1744588350.9302793,End of Frame 6052
6053,1744588350.9395905,Start Get Vehicle Position (on manual_control.py Side)
6053,1744588350.9396043,End Get Vehicle Position (on manual_control.py Side)
6053,1744588350.9395912,Start Get Vehicle Position (on record.py Side)
6053,1744588350.9396029,End Get Vehicle Position (on record.py Side)
6051,1744588350.9249487,Start of Saving Image: frame_6051.png
6051,1744588350.9407682,End of Saving Image: frame_6051.png
6053,1744588350.9302876,Start of Frame 6053
6053,1744588350.9448726,End of Frame 6053
6054,1744588350.9555535,Start Get Vehicle Position (on manual_control.py Side)
6054,1744588350.9555666,End Get Vehicle Position (on manual_control.py Side)
6054,1744588350.9555545,Start Get Vehicle Position (on record.py Side)
6054,1744588350.9555655,End Get Vehicle Position (on record.py Side)
6052,1744588350.9410803,Start of Saving Image: frame_6052.png
6052,1744588350.9567018,End of Saving Image: frame_6052.png
6054,1744588350.9448826,Start of Frame 6054
6054,1744588350.9642692,End of Frame 6054
6054,1744588350.9705033,Start Get Vehicle Position (on manual_control.py Side)
6054,1744588350.9705234,End Get Vehicle Position (on manual_control.py Side)
6054,1744588350.970505,Start Get Vehicle Position (on record.py Side)
6054,1744588350.9705222,End Get Vehicle Position (on record.py Side)
6053,1744588350.957032,Start of Saving Image: frame_6053.png
6053,1744588350.9727542,End of Saving Image: frame_6053.png
6054,1744588350.973166,Start of Saving Image: frame_6054.png
6054,1744588350.980401,End of Saving Image: frame_6054.png
6054,1744588350.9642801,Start of Frame 6054
6054,1744588350.983803,End of Frame 6054
6055,1744588350.9864738,Start Get Vehicle Position (on manual_control.py Side)
6055,1744588350.9864879,End Get Vehicle Position (on manual_control.py Side)
6055,1744588350.986475,Start Get Vehicle Position (on record.py Side)
6055,1744588350.9864872,End Get Vehicle Position (on record.py Side)
6055,1744588350.98381,Start of Frame 6055
6055,1744588350.9918382,End of Frame 6055
6056,1744588351.002873,Start Get Vehicle Position (on manual_control.py Side)
6056,1744588351.0028872,End Get Vehicle Position (on manual_control.py Side)
6056,1744588351.002874,Start Get Vehicle Position (on record.py Side)
6056,1744588351.0028858,End Get Vehicle Position (on record.py Side)
5926,1744588350.875427,Start of Saving Image: frame_5926.png
5926,1744588351.0042148,End of Saving Image: frame_5926.png
6056,1744588350.9918468,Start of Frame 6056
6056,1744588351.0097644,End of Frame 6056
6057,1744588351.0187097,Start Get Vehicle Position (on manual_control.py Side)
6057,1744588351.0187228,End Get Vehicle Position (on manual_control.py Side)
6057,1744588351.0187106,Start Get Vehicle Position (on record.py Side)
6057,1744588351.0187218,End Get Vehicle Position (on record.py Side)
6057,1744588351.009775,Start of Frame 6057
6057,1744588351.0234892,End of Frame 6057
6058,1744588351.0345583,Start Get Vehicle Position (on manual_control.py Side)
6058,1744588351.0345721,End Get Vehicle Position (on manual_control.py Side)
6058,1744588351.0345592,Start Get Vehicle Position (on record.py Side)
6058,1744588351.0345712,End Get Vehicle Position (on record.py Side)
6055,1744588351.0027761,Start of Saving Image: frame_6055.png
6055,1744588351.0356278,End of Saving Image: frame_6055.png
6058,1744588351.0234957,Start of Frame 6058
6058,1744588351.040566,End of Frame 6058
6059,1744588351.0505843,Start Get Vehicle Position (on manual_control.py Side)
6059,1744588351.0506005,End Get Vehicle Position (on manual_control.py Side)
6059,1744588351.0505855,Start Get Vehicle Position (on record.py Side)
6059,1744588351.0505989,End Get Vehicle Position (on record.py Side)
6056,1744588351.035894,Start of Saving Image: frame_6056.png
6056,1744588351.0517285,End of Saving Image: frame_6056.png
6059,1744588351.0405772,Start of Frame 6059
6059,1744588351.057448,End of Frame 6059
6060,1744588351.0665526,Start Get Vehicle Position (on manual_control.py Side)
6060,1744588351.0665672,End Get Vehicle Position (on manual_control.py Side)
6060,1744588351.0665536,Start Get Vehicle Position (on record.py Side)
6060,1744588351.0665662,End Get Vehicle Position (on record.py Side)
6057,1744588351.0520222,Start of Saving Image: frame_6057.png
6057,1744588351.0677316,End of Saving Image: frame_6057.png
6058,1744588351.067989,Start of Saving Image: frame_6058.png
6058,1744588351.074786,End of Saving Image: frame_6058.png
6060,1744588351.057456,Start of Frame 6060
6060,1744588351.0758398,End of Frame 6060
6060,1744588351.0824788,Start Get Vehicle Position (on manual_control.py Side)
6060,1744588351.082493,End Get Vehicle Position (on manual_control.py Side)
6060,1744588351.08248,Start Get Vehicle Position (on record.py Side)
6060,1744588351.0824924,End Get Vehicle Position (on record.py Side)
6059,1744588351.075035,Start of Saving Image: frame_6059.png
6059,1744588351.083764,End of Saving Image: frame_6059.png
6060,1744588351.0848074,Start of Saving Image: frame_6060.png
6060,1744588351.0919578,End of Saving Image: frame_6060.png
6060,1744588351.0758455,Start of Frame 6060
6060,1744588351.094357,End of Frame 6060
6061,1744588351.098479,Start Get Vehicle Position (on manual_control.py Side)
6061,1744588351.0984938,End Get Vehicle Position (on manual_control.py Side)
6061,1744588351.0984802,Start Get Vehicle Position (on record.py Side)
6061,1744588351.0984926,End Get Vehicle Position (on record.py Side)
6061,1744588351.094361,Start of Frame 6061
6061,1744588351.1042297,End of Frame 6061
6062,1744588351.114884,Start Get Vehicle Position (on manual_control.py Side)
6062,1744588351.114896,End Get Vehicle Position (on manual_control.py Side)
6062,1744588351.1148849,Start Get Vehicle Position (on record.py Side)
6062,1744588351.1148953,End Get Vehicle Position (on record.py Side)
6062,1744588351.1042368,Start of Frame 6062
6062,1744588351.119647,End of Frame 6062
6061,1744588351.114799,Start of Saving Image: frame_6061.png
6061,1744588351.130756,End of Saving Image: frame_6061.png
6063,1744588351.131464,Start Get Vehicle Position (on manual_control.py Side)
6063,1744588351.131483,End Get Vehicle Position (on manual_control.py Side)
6063,1744588351.1314654,Start Get Vehicle Position (on record.py Side)
6063,1744588351.131482,End Get Vehicle Position (on record.py Side)
5927,1744588351.0186155,Start of Saving Image: frame_5927.png
5927,1744588351.1365404,End of Saving Image: frame_5927.png
6063,1744588351.1196575,Start of Frame 6063
6063,1744588351.1413279,End of Frame 6063
6063,1744588351.1465416,Start Get Vehicle Position (on manual_control.py Side)
6063,1744588351.146563,End Get Vehicle Position (on manual_control.py Side)
6063,1744588351.146543,Start Get Vehicle Position (on record.py Side)
6063,1744588351.1465619,End Get Vehicle Position (on record.py Side)
6062,1744588351.1310165,Start of Saving Image: frame_6062.png
6062,1744588351.148629,End of Saving Image: frame_6062.png
6063,1744588351.14893,Start of Saving Image: frame_6063.png
6063,1744588351.1557646,End of Saving Image: frame_6063.png
6063,1744588351.1413362,Start of Frame 6063
6063,1744588351.158443,End of Frame 6063
6064,1744588351.1624765,Start Get Vehicle Position (on manual_control.py Side)
6064,1744588351.1624918,End Get Vehicle Position (on manual_control.py Side)
6064,1744588351.1624775,Start Get Vehicle Position (on record.py Side)
6064,1744588351.1624908,End Get Vehicle Position (on record.py Side)
6064,1744588351.1584466,Start of Frame 6064
6064,1744588351.1688688,End of Frame 6064
6065,1744588351.1784956,Start Get Vehicle Position (on manual_control.py Side)
6065,1744588351.1785145,End Get Vehicle Position (on manual_control.py Side)
6065,1744588351.178497,Start Get Vehicle Position (on record.py Side)
6065,1744588351.1785135,End Get Vehicle Position (on record.py Side)
6065,1744588351.168877,Start of Frame 6065
6065,1744588351.1867118,End of Frame 6065
6066,1744588351.194617,Start Get Vehicle Position (on manual_control.py Side)
6066,1744588351.194631,End Get Vehicle Position (on manual_control.py Side)
6066,1744588351.1946182,Start Get Vehicle Position (on record.py Side)
6066,1744588351.1946297,End Get Vehicle Position (on record.py Side)
6064,1744588351.168676,Start of Saving Image: frame_6064.png
6064,1744588351.1957166,End of Saving Image: frame_6064.png
6066,1744588351.1867254,Start of Frame 6066
6066,1744588351.2001195,End of Frame 6066
6067,1744588351.2106366,Start Get Vehicle Position (on manual_control.py Side)
6067,1744588351.2106647,End Get Vehicle Position (on manual_control.py Side)
6067,1744588351.2106383,Start Get Vehicle Position (on record.py Side)
6067,1744588351.210663,End Get Vehicle Position (on record.py Side)
6065,1744588351.1959913,Start of Saving Image: frame_6065.png
6065,1744588351.212761,End of Saving Image: frame_6065.png
6066,1744588351.213005,Start of Saving Image: frame_6066.png
6066,1744588351.2198973,End of Saving Image: frame_6066.png
6067,1744588351.2001295,Start of Frame 6067
6067,1744588351.2226827,End of Frame 6067
6067,1744588351.2264771,Start Get Vehicle Position (on manual_control.py Side)
6067,1744588351.2264917,End Get Vehicle Position (on manual_control.py Side)
6067,1744588351.226478,Start Get Vehicle Position (on record.py Side)
6067,1744588351.2264907,End Get Vehicle Position (on record.py Side)
6067,1744588351.2226887,Start of Frame 6067
6067,1744588351.2322867,End of Frame 6067
6068,1744588351.2428255,Start Get Vehicle Position (on manual_control.py Side)
6068,1744588351.2428386,End Get Vehicle Position (on manual_control.py Side)
6068,1744588351.2428262,Start Get Vehicle Position (on record.py Side)
6068,1744588351.2428377,End Get Vehicle Position (on record.py Side)
5928,1744588351.1411555,Start of Saving Image: frame_5928.png
5928,1744588351.24601,End of Saving Image: frame_5928.png
6068,1744588351.2322931,Start of Frame 6068
6068,1744588351.250704,End of Frame 6068
6069,1744588351.2585979,Start Get Vehicle Position (on manual_control.py Side)
6069,1744588351.2586112,End Get Vehicle Position (on manual_control.py Side)
6069,1744588351.2585988,Start Get Vehicle Position (on record.py Side)
6069,1744588351.25861,End Get Vehicle Position (on record.py Side)
6067,1744588351.2427251,Start of Saving Image: frame_6067.png
6067,1744588351.2597961,End of Saving Image: frame_6067.png
6069,1744588351.2507136,Start of Frame 6069
6069,1744588351.2646928,End of Frame 6069
6070,1744588351.274497,Start Get Vehicle Position (on manual_control.py Side)
6070,1744588351.2745166,End Get Vehicle Position (on manual_control.py Side)
6070,1744588351.2744985,Start Get Vehicle Position (on record.py Side)
6070,1744588351.2745152,End Get Vehicle Position (on record.py Side)
6068,1744588351.260163,Start of Saving Image: frame_6068.png
6068,1744588351.2757852,End of Saving Image: frame_6068.png
6070,1744588351.2647038,Start of Frame 6070
6070,1744588351.284921,End of Frame 6070
6070,1744588351.2904775,Start Get Vehicle Position (on manual_control.py Side)
6070,1744588351.2904918,End Get Vehicle Position (on manual_control.py Side)
6070,1744588351.2904787,Start Get Vehicle Position (on record.py Side)
6070,1744588351.2904906,End Get Vehicle Position (on record.py Side)
6069,1744588351.276098,Start of Saving Image: frame_6069.png
6069,1744588351.2917252,End of Saving Image: frame_6069.png
6070,1744588351.2849324,Start of Frame 6070
6070,1744588351.2958457,End of Frame 6070
6071,1744588351.3069105,Start Get Vehicle Position (on manual_control.py Side)
6071,1744588351.3069293,End Get Vehicle Position (on manual_control.py Side)
6071,1744588351.3069117,Start Get Vehicle Position (on record.py Side)
6071,1744588351.3069284,End Get Vehicle Position (on record.py Side)
6071,1744588351.295899,Start of Frame 6071
6071,1744588351.3154566,End of Frame 6071
6072,1744588351.3226244,Start Get Vehicle Position (on manual_control.py Side)
6072,1744588351.3226435,End Get Vehicle Position (on manual_control.py Side)
6072,1744588351.322626,Start Get Vehicle Position (on record.py Side)
6072,1744588351.322642,End Get Vehicle Position (on record.py Side)
6070,1744588351.30673,Start of Saving Image: frame_6070.png
6070,1744588351.3247945,End of Saving Image: frame_6070.png
6072,1744588351.315468,Start of Frame 6072
6072,1744588351.3294528,End of Frame 6072
6073,1744588351.3385985,Start Get Vehicle Position (on manual_control.py Side)
6073,1744588351.338618,End Get Vehicle Position (on manual_control.py Side)
6073,1744588351.3386,Start Get Vehicle Position (on record.py Side)
6073,1744588351.3386168,End Get Vehicle Position (on record.py Side)
6071,1744588351.3250506,Start of Saving Image: frame_6071.png
6071,1744588351.3397524,End of Saving Image: frame_6071.png
6072,1744588351.3400176,Start of Saving Image: frame_6072.png
6072,1744588351.3469265,End of Saving Image: frame_6072.png
6073,1744588351.329461,Start of Frame 6073
6073,1744588351.3491797,End of Frame 6073
6073,1744588351.354481,Start Get Vehicle Position (on manual_control.py Side)
6073,1744588351.3544965,End Get Vehicle Position (on manual_control.py Side)
6073,1744588351.354482,Start Get Vehicle Position (on record.py Side)
6073,1744588351.3544955,End Get Vehicle Position (on record.py Side)
5929,1744588351.2505474,Start of Saving Image: frame_5929.png
5929,1744588351.357252,End of Saving Image: frame_5929.png
6073,1744588351.3491852,Start of Frame 6073
6073,1744588351.3687558,End of Frame 6073
6074,1744588351.370496,Start Get Vehicle Position (on manual_control.py Side)
6074,1744588351.3705163,End Get Vehicle Position (on manual_control.py Side)
6074,1744588351.3704972,Start Get Vehicle Position (on record.py Side)
6074,1744588351.3705125,End Get Vehicle Position (on record.py Side)
6073,1744588351.3660498,Start of Saving Image: frame_6073.png
6073,1744588351.3741689,End of Saving Image: frame_6073.png
6074,1744588351.3687656,Start of Frame 6074
6074,1744588351.3752873,End of Frame 6074
6075,1744588351.387776,Start Get Vehicle Position (on manual_control.py Side)
6075,1744588351.3877938,End Get Vehicle Position (on manual_control.py Side)
6075,1744588351.3877773,Start Get Vehicle Position (on record.py Side)
6075,1744588351.387792,End Get Vehicle Position (on record.py Side)
6075,1744588351.3752916,Start of Frame 6075
